county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date,week
San Joaquin,148.0,9.0,16,1,2020-04-02,14
San Joaquin,162.0,10.0,14,1,2020-04-03,14
San Joaquin,171.0,10.0,9,0,2020-04-04,14
San Joaquin,179.0,10.0,8,0,2020-04-05,14
San Joaquin,191.0,10.0,12,0,2020-04-06,15
San Joaquin,198.0,12.0,7,2,2020-04-07,15
San Joaquin,211.0,12.0,13,0,2020-04-08,15
San Joaquin,223.0,14.0,12,2,2020-04-09,15
San Joaquin,234.0,14.0,11,0,2020-04-10,15
San Joaquin,244.0,15.0,10,1,2020-04-11,15
San Joaquin,246.0,15.0,2,0,2020-04-12,15
San Joaquin,259.0,17.0,13,2,2020-04-13,16
San Joaquin,280.0,17.0,21,0,2020-04-14,16
San Joaquin,329.0,17.0,49,0,2020-04-15,16
San Joaquin,345.0,17.0,16,0,2020-04-16,16
San Joaquin,356.0,17.0,11,0,2020-04-17,16
San Joaquin,392.0,17.0,36,0,2020-04-18,16
San Joaquin,404.0,17.0,12,0,2020-04-19,16
San Joaquin,422.0,17.0,18,0,2020-04-20,17
San Joaquin,447.0,20.0,25,3,2020-04-21,17
San Joaquin,462.0,20.0,15,0,2020-04-22,17
San Joaquin,479.0,22.0,17,2,2020-04-23,17
San Joaquin,484.0,24.0,5,2,2020-04-24,17
San Joaquin,497.0,25.0,13,1,2020-04-25,17
San Joaquin,514.0,25.0,17,0,2020-04-26,17
San Joaquin,522.0,25.0,8,0,2020-04-27,18
San Joaquin,532.0,25.0,10,0,2020-04-28,18
San Joaquin,540.0,25.0,8,0,2020-04-29,18
San Joaquin,548.0,25.0,8,0,2020-04-30,18
San Joaquin,554.0,25.0,6,0,2020-05-01,18
San Joaquin,559.0,25.0,5,0,2020-05-02,18
San Joaquin,570.0,26.0,11,1,2020-05-03,18
San Joaquin,574.0,26.0,4,0,2020-05-04,19
San Joaquin,577.0,26.0,3,0,2020-05-05,19
San Joaquin,581.0,27.0,4,1,2020-05-06,19
San Joaquin,583.0,28.0,2,1,2020-05-07,19
San Joaquin,595.0,28.0,12,0,2020-05-08,19
San Joaquin,605.0,28.0,10,0,2020-05-09,19
San Joaquin,611.0,29.0,6,1,2020-05-10,19
San Joaquin,620.0,29.0,9,0,2020-05-11,20
San Joaquin,625.0,30.0,5,1,2020-05-12,20
San Joaquin,639.0,31.0,14,1,2020-05-13,20
San Joaquin,643.0,31.0,4,0,2020-05-14,20
San Joaquin,656.0,31.0,13,0,2020-05-15,20
San Joaquin,668.0,32.0,12,1,2020-05-16,20
San Joaquin,688.0,32.0,20,0,2020-05-17,20
San Joaquin,697.0,32.0,9,0,2020-05-18,21
San Joaquin,705.0,33.0,8,1,2020-05-19,21
San Joaquin,713.0,33.0,8,0,2020-05-20,21
San Joaquin,730.0,33.0,17,0,2020-05-21,21
San Joaquin,747.0,33.0,17,0,2020-05-22,21
San Joaquin,759.0,33.0,12,0,2020-05-23,21
San Joaquin,760.0,33.0,1,0,2020-05-24,21
San Joaquin,760.0,33.0,0,0,2020-05-25,22
San Joaquin,760.0,33.0,0,0,2020-05-26,22
San Joaquin,825.0,34.0,65,1,2020-05-27,22
San Joaquin,840.0,35.0,15,1,2020-05-28,22
San Joaquin,855.0,35.0,15,0,2020-05-29,22
San Joaquin,888.0,35.0,33,0,2020-05-30,22
San Joaquin,888.0,35.0,0,0,2020-05-31,22
San Joaquin,957.0,35.0,69,0,2020-06-01,23
San Joaquin,985.0,35.0,28,0,2020-06-02,23
San Joaquin,1004.0,35.0,19,0,2020-06-03,23
San Joaquin,1016.0,36.0,12,1,2020-06-04,23
San Joaquin,1046.0,36.0,30,0,2020-06-05,23
San Joaquin,1076.0,37.0,30,1,2020-06-06,23
San Joaquin,1126.0,37.0,50,0,2020-06-07,23
San Joaquin,1198.0,37.0,72,0,2020-06-08,24
San Joaquin,1240.0,40.0,42,3,2020-06-09,24
San Joaquin,1282.0,41.0,42,1,2020-06-10,24
San Joaquin,1351.0,42.0,69,1,2020-06-11,24
San Joaquin,1406.0,43.0,55,1,2020-06-12,24
San Joaquin,1461.0,43.0,55,0,2020-06-13,24
San Joaquin,1603.0,43.0,142,0,2020-06-14,24
San Joaquin,1667.0,43.0,64,0,2020-06-15,25
San Joaquin,1718.0,47.0,51,4,2020-06-16,25
San Joaquin,1825.0,47.0,107,0,2020-06-17,25
San Joaquin,1908.0,47.0,83,0,2020-06-18,25
San Joaquin,1969.0,48.0,61,1,2020-06-19,25
San Joaquin,2046.0,48.0,77,0,2020-06-20,25
San Joaquin,2188.0,48.0,142,0,2020-06-21,25
San Joaquin,2332.0,48.0,144,0,2020-06-22,26
San Joaquin,2502.0,48.0,170,0,2020-06-23,26
San Joaquin,2680.0,49.0,178,1,2020-06-24,26
San Joaquin,2823.0,49.0,143,0,2020-06-25,26
San Joaquin,2981.0,52.0,158,3,2020-06-26,26
San Joaquin,3145.0,52.0,164,0,2020-06-27,26
San Joaquin,3395.0,52.0,250,0,2020-06-28,26
San Joaquin,3606.0,52.0,211,0,2020-06-29,27
San Joaquin,3903.0,52.0,297,0,2020-06-30,27
San Joaquin,3997.0,54.0,94,2,2020-07-01,27
San Joaquin,4243.0,55.0,246,1,2020-07-02,27
San Joaquin,4416.0,55.0,173,0,2020-07-03,27
San Joaquin,4807.0,55.0,391,0,2020-07-04,27
San Joaquin,5015.0,55.0,208,0,2020-07-05,27
San Joaquin,5104.0,55.0,89,0,2020-07-06,28
San Joaquin,5547.0,58.0,443,3,2020-07-07,28
San Joaquin,5759.0,61.0,212,3,2020-07-08,28
San Joaquin,6004.0,67.0,245,6,2020-07-09,28
San Joaquin,6225.0,68.0,221,1,2020-07-10,28
San Joaquin,6518.0,68.0,293,0,2020-07-11,28
San Joaquin,6703.0,68.0,185,0,2020-07-12,28
San Joaquin,6927.0,70.0,224,2,2020-07-13,29
San Joaquin,7143.0,73.0,216,3,2020-07-14,29
San Joaquin,7381.0,73.0,238,0,2020-07-15,29
San Joaquin,7713.0,81.0,332,8,2020-07-16,29
San Joaquin,7925.0,83.0,212,2,2020-07-17,29
San Joaquin,8118.0,83.0,193,0,2020-07-18,29
San Joaquin,8308.0,83.0,190,0,2020-07-19,29
San Joaquin,8583.0,94.0,275,11,2020-07-20,30
San Joaquin,9150.0,95.0,567,1,2020-07-21,30
San Joaquin,9628.0,98.0,478,3,2020-07-22,30
San Joaquin,9861.0,107.0,233,9,2020-07-23,30
San Joaquin,10190.0,110.0,329,3,2020-07-24,30
San Joaquin,10347.0,110.0,157,0,2020-07-25,30
San Joaquin,10637.0,110.0,290,0,2020-07-26,30
San Joaquin,10728.0,110.0,91,0,2020-07-27,31
San Joaquin,10958.0,133.0,230,23,2020-07-28,31
San Joaquin,11249.0,146.0,291,13,2020-07-29,31
San Joaquin,11435.0,151.0,186,5,2020-07-30,31
San Joaquin,11561.0,168.0,126,17,2020-07-31,31
San Joaquin,11807.0,168.0,246,0,2020-08-01,31
San Joaquin,11937.0,168.0,130,0,2020-08-02,31
San Joaquin,12007.0,180.0,70,12,2020-08-03,32
San Joaquin,12087.0,180.0,80,0,2020-08-04,32
San Joaquin,12148.0,187.0,61,7,2020-08-05,32
San Joaquin,12269.0,192.0,121,5,2020-08-06,32
San Joaquin,12392.0,211.0,123,19,2020-08-07,32
San Joaquin,12559.0,211.0,167,0,2020-08-08,32
San Joaquin,12933.0,211.0,374,0,2020-08-09,32
San Joaquin,13308.0,223.0,375,12,2020-08-10,33
San Joaquin,13997.0,235.0,689,12,2020-08-11,33
San Joaquin,14154.0,239.0,157,4,2020-08-12,33
San Joaquin,14537.0,245.0,383,6,2020-08-13,33
San Joaquin,14925.0,261.0,388,16,2020-08-14,33
San Joaquin,15113.0,261.0,188,0,2020-08-15,33
San Joaquin,15288.0,261.0,175,0,2020-08-16,33
San Joaquin,15323.0,269.0,35,8,2020-08-17,34
San Joaquin,15509.0,280.0,186,11,2020-08-18,34
San Joaquin,15677.0,287.0,168,7,2020-08-19,34
San Joaquin,15778.0,288.0,101,1,2020-08-20,34
San Joaquin,15888.0,294.0,110,6,2020-08-21,34
San Joaquin,16068.0,294.0,180,0,2020-08-22,34
San Joaquin,16069.0,294.0,1,0,2020-08-23,34
San Joaquin,16565.0,297.0,496,3,2020-08-24,35
San Joaquin,16795.0,297.0,230,0,2020-08-25,35
San Joaquin,16845.0,297.0,50,0,2020-08-26,35
San Joaquin,16989.0,305.0,144,8,2020-08-27,35
San Joaquin,17114.0,307.0,125,2,2020-08-28,35
San Joaquin,17493.0,307.0,379,0,2020-08-29,35
San Joaquin,17637.0,307.0,144,0,2020-08-30,35
San Joaquin,17807.0,328.0,170,21,2020-08-31,36
San Joaquin,17915.0,330.0,108,2,2020-09-01,36
San Joaquin,18194.0,344.0,279,14,2020-09-02,36
San Joaquin,18331.0,361.0,137,17,2020-09-03,36
San Joaquin,18438.0,368.0,107,7,2020-09-04,36
San Joaquin,18557.0,368.0,119,0,2020-09-05,36
